gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_DSL,InternetService_Fiber optic,InternetService_No,PaymentMethod_Bank transfer,PaymentMethod_Credit card,PaymentMethod_Electronic check,PaymentMethod_Mailed check,MultipleLines_0,MultipleLines_1,TotalServices,AvgMonthlySpend,TenureGroup,HighValueCustomer,ContractRisk,Charge_Tenure_Interaction,MonthlyToTotalRatio,ExpectedVsActualCharges,ServiceEfficiency,CustomerCluster
0,0,1,1,25,0,1,1,1,0,1,1,0,1,58.6,1502.65,1,1,0,0,0,1,0,0,1,0,5,57.79423076923077,1,0,2,1465.0,0.03897183520101087,-37.65000000000009,250.4416666666667,1
1,0,0,0,67,1,0,0,0,1,0,0,2,0,56.2,3260.1,0,1,0,0,1,0,0,0,1,0,2,47.942647058823525,2,0,0,3765.4,0.017233448836282236,505.3000000000002,1086.7,1
1,0,0,0,1,0,0,0,0,0,0,1,0,1,35.45,35.45,1,1,0,0,0,0,1,0,1,0,1,17.725,0,0,2,35.45,0.9725651577503429,0.0,17.725,1
1,0,0,0,2,1,0,0,0,0,0,0,0,0,44.35,81.25,1,1,0,0,0,0,1,0,1,0,1,27.083333333333332,0,0,2,88.7,0.539209726443769,7.450000000000003,40.625,1
0,0,0,0,43,1,0,0,0,0,0,0,2,1,25.7,1188.2,0,0,0,1,0,1,0,0,0,1,1,27.004545454545454,2,0,0,1105.1,0.02161116717120753,-83.10000000000014,594.1,1
0,0,0,0,23,1,1,0,0,0,0,0,0,1,75.0,1778.5,0,0,1,0,1,0,0,0,1,0,2,74.10416666666667,1,1,2,1725.0,0.04214667041303737,-53.5,592.8333333333334,0
0,0,1,1,64,1,0,0,0,0,0,0,2,0,20.2,1277.75,0,0,0,1,0,0,0,1,1,0,1,19.657692307692308,2,0,0,1292.8,0.015796676441837732,15.049999999999955,638.875,1
1,0,0,1,57,1,0,0,0,0,0,0,2,1,19.6,1170.55,0,0,0,1,0,0,0,1,1,0,1,20.181896551724137,2,0,0,1117.2,0.016729973112543213,-53.34999999999991,585.275,1
0,1,1,0,1,1,0,0,0,0,0,0,0,1,70.45,70.45,1,0,1,0,0,0,0,1,1,0,1,35.225,0,1,2,70.45,0.9860041987403779,0.0,35.225,0
0,1,1,1,72,1,0,1,1,0,1,1,2,1,88.05,6425.65,0,1,0,0,0,1,0,0,0,1,5,88.02260273972603,2,1,0,6339.599999999999,0.013700761672099772,-86.05000000000018,1070.9416666666666,2
0,0,0,0,8,1,1,0,0,1,0,1,0,0,71.15,563.65,1,1,0,0,0,0,1,0,0,1,4,62.62777777777777,0,1,2,569.2,0.12600726113521651,5.550000000000068,112.72999999999999,0
0,0,1,0,61,1,0,1,0,0,1,1,2,1,101.05,5971.25,0,0,1,0,1,0,0,0,0,1,4,96.31048387096774,2,1,0,6164.05,0.016919921302691616,192.80000000000018,1194.25,2
1,0,0,0,64,1,1,1,0,0,0,0,1,1,84.3,5289.05,0,0,1,0,0,1,0,0,0,1,3,81.37,2,1,1,5395.2,0.015935577168457764,106.14999999999964,1322.2625,2
1,1,1,0,71,1,0,0,0,0,0,0,2,0,23.95,1756.2,0,0,0,1,1,0,0,0,0,1,1,24.391666666666666,2,0,0,1700.45,0.013629638060550876,-55.75,878.1,1
0,0,1,1,65,1,1,1,0,1,1,0,2,1,99.05,6416.7,0,0,1,0,0,1,0,0,0,1,5,97.22272727272727,2,1,0,6438.25,0.015433878180656621,21.550000000000182,1069.45,2
1,0,0,0,3,1,0,0,0,0,0,0,1,0,19.6,61.35,0,0,0,1,0,0,0,1,1,0,1,15.3375,0,0,1,58.800000000000004,0.3143544506816359,-2.549999999999997,30.675,1
1,0,0,0,1,1,0,0,0,0,0,0,0,1,45.65,45.65,1,1,0,0,0,0,1,0,1,0,1,22.825,0,0,2,45.65,0.9785637727759914,0.0,22.825,1
1,0,0,1,30,1,0,1,1,0,1,0,1,0,64.5,1929.95,0,1,0,0,0,1,0,0,1,0,4,62.25645161290323,1,0,1,1935.0,0.033403247106346616,5.0499999999999545,385.99,1
1,0,1,1,15,1,0,1,1,1,0,1,0,1,69.5,1071.4,0,1,0,0,0,0,0,1,1,0,5,66.9625,1,0,2,1042.5,0.06480790749720253,-28.90000000000009,178.5666666666667,1
0,0,1,1,8,1,0,0,0,1,1,1,0,1,68.55,564.35,0,1,0,0,0,0,1,0,1,0,4,62.705555555555556,0,0,2,548.4,0.12125232157070841,-15.950000000000045,112.87,0
1,0,0,0,7,1,0,0,0,0,1,1,0,0,95.0,655.5,1,0,1,0,0,0,0,1,0,1,3,81.9375,0,1,2,665.0,0.1447067783701447,9.5,163.875,0
0,0,1,1,70,1,1,1,1,0,1,1,1,1,108.15,7930.55,0,0,1,0,0,1,0,0,0,1,6,111.69788732394366,2,1,1,7570.5,0.01363541804565312,-360.0500000000002,1132.9357142857143,2
1,0,1,1,62,1,1,1,1,1,1,1,2,0,86.1,5215.25,0,1,0,0,0,0,1,0,1,0,7,82.78174603174604,2,1,0,5338.2,0.01650611071171819,122.94999999999982,651.90625,2
0,0,1,1,6,1,0,0,0,0,0,0,0,0,19.7,113.5,0,0,0,1,0,0,0,1,1,0,1,16.214285714285715,0,0,2,118.19999999999999,0.1720524017467249,4.699999999999989,56.75,1
0,0,1,1,14,1,0,0,0,0,0,1,0,1,80.9,1152.8,0,0,1,0,1,0,0,0,1,0,2,76.85333333333332,1,1,2,1132.6000000000001,0.0701161379788525,-20.199999999999818,384.26666666666665,0
0,0,0,0,22,1,0,0,0,0,1,0,0,1,84.15,1821.95,0,0,1,0,1,0,0,0,0,1,2,79.21521739130435,1,1,2,1851.3000000000002,0.04616144161935325,29.350000000000136,607.3166666666667,0
1,0,1,1,22,1,0,0,0,0,0,0,1,0,20.15,419.9,0,0,0,1,0,0,0,1,1,0,1,18.256521739130434,1,0,1,443.29999999999995,0.047873604181515796,23.399999999999977,209.95,1
1,0,1,1,16,1,1,0,1,0,1,0,2,0,64.25,1024.0,0,1,0,0,0,0,0,1,1,0,4,60.23529411764706,1,0,0,1028.0,0.06268292682926829,4.0,204.8,1
1,0,0,0,10,1,0,0,0,0,0,0,2,0,20.15,251.6,0,0,0,1,1,0,0,0,0,1,1,22.87272727272727,0,0,0,201.5,0.07977038796516231,-50.099999999999994,125.8,1
0,0,0,1,13,1,1,1,0,0,0,0,0,1,56.0,764.55,0,1,0,0,0,0,1,0,1,0,3,54.61071428571428,1,0,2,728.0,0.07315002285938214,-36.549999999999955,191.1375,1
0,0,1,0,20,1,1,0,0,0,0,0,0,0,82.4,1592.35,1,0,1,0,0,0,1,0,0,1,2,75.82619047619048,1,1,2,1648.0,0.05171494022029059,55.65000000000009,530.7833333333333,0
0,0,0,0,2,1,0,0,0,0,0,0,0,1,69.7,135.2,0,0,1,0,0,0,1,0,1,0,1,45.06666666666666,0,0,2,139.4,0.511747430249633,4.200000000000017,67.6,0
1,0,0,0,53,1,0,1,1,1,0,1,2,1,73.9,3958.25,0,1,0,0,1,0,0,0,0,1,5,73.30092592592592,2,1,0,3916.7000000000003,0.018665151228136643,-41.54999999999973,659.7083333333334,2
0,0,1,1,11,1,0,0,0,0,0,0,1,0,20.6,233.9,0,0,0,1,0,0,0,1,1,0,1,19.491666666666667,0,0,1,226.60000000000002,0.08769689229459345,-7.299999999999983,116.95,1
1,0,1,0,69,1,0,0,0,0,0,0,2,0,19.9,1363.45,0,0,0,1,0,0,0,1,1,0,1,19.477857142857143,2,0,0,1373.1,0.014584631170068524,9.649999999999864,681.725,1
0,0,0,0,4,1,0,0,0,0,0,0,0,1,70.9,273.0,1,0,1,0,1,0,0,0,1,0,1,54.6,0,1,2,283.6,0.2587591240875913,10.600000000000023,136.5,0
1,0,1,0,72,1,1,1,1,1,1,1,2,1,89.05,6254.45,0,1,0,0,1,0,0,0,0,1,7,85.67739726027396,2,1,0,6411.599999999999,0.014235586568512258,157.14999999999964,781.80625,2
1,1,1,0,58,0,0,1,1,0,0,1,0,1,45.3,2651.2,1,1,0,0,0,0,1,0,1,0,3,44.93559322033898,2,0,2,2627.3999999999996,0.017080159867279995,-23.800000000000182,662.8,1
0,0,1,1,12,1,0,0,0,0,0,0,0,0,20.4,321.4,0,0,0,1,0,0,1,0,1,0,1,24.72307692307692,0,0,2,244.79999999999998,0.06327543424317618,-76.6,160.7,1
1,0,1,0,43,1,1,0,1,1,0,0,1,1,84.25,3539.25,0,0,1,0,1,0,0,0,1,0,4,80.4375,2,1,1,3622.75,0.023797754395875996,83.5,707.85,2
0,0,1,0,2,1,0,0,1,1,1,1,0,1,104.4,242.8,1,0,1,0,0,0,1,0,0,1,5,80.93333333333334,0,1,2,208.8,0.42821985233798193,-34.0,40.46666666666667,0
1,0,1,0,14,1,0,1,1,1,1,1,2,0,81.95,1181.75,0,1,0,0,0,0,0,1,1,0,6,78.78333333333333,1,1,0,1147.3,0.06928767702388501,-34.450000000000045,168.82142857142858,2
0,0,1,0,53,1,0,0,1,0,1,1,1,1,94.85,5000.2,1,0,1,0,1,0,0,0,1,0,4,92.59629629629629,2,1,1,5027.049999999999,0.01896544829240982,26.849999999999454,1000.04,2
0,0,0,0,32,1,0,0,0,0,0,0,1,0,20.15,654.55,0,0,0,1,0,0,1,0,1,0,1,19.834848484848482,1,0,1,644.8,0.030737548623293417,-9.75,327.275,1
0,0,1,0,34,1,0,0,0,0,0,0,0,0,24.7,780.2,0,0,0,1,0,0,1,0,0,1,1,22.291428571428572,1,0,2,839.8,0.03161802355350742,59.59999999999991,390.1,1
0,1,0,0,15,1,0,0,0,0,0,0,0,1,74.45,1145.7,1,0,1,0,0,0,0,1,0,1,1,71.60625,1,1,2,1116.75,0.06492543821400541,-28.950000000000045,572.85,0
0,1,0,0,7,1,1,0,0,0,0,0,0,0,76.45,503.6,1,0,1,0,1,0,0,0,1,0,2,62.95,0,1,2,535.15,0.15150614347998415,31.549999999999955,167.86666666666667,0
0,0,1,1,15,1,0,1,1,0,1,1,0,1,105.35,1559.25,0,0,1,0,1,0,0,0,0,1,5,97.453125,1,1,2,1580.25,0.06752123057202371,21.0,259.875,0
1,0,1,0,61,1,0,0,0,0,0,0,1,1,20.55,1252.0,0,0,0,1,0,1,0,0,1,0,1,20.193548387096776,2,0,1,1253.55,0.016400638467677576,1.5499999999999545,626.0,1
0,0,0,0,1,0,0,1,0,0,0,0,0,0,29.95,29.95,1,1,0,0,1,0,0,0,1,0,1,14.975,0,0,2,29.95,0.9676898222940226,0.0,14.975,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,45.3,45.3,0,1,0,0,0,0,0,1,1,0,1,22.65,0,0,2,45.3,0.978401727861771,0.0,22.65,1
1,0,0,0,8,1,0,0,0,0,0,1,0,0,84.5,662.65,1,0,1,0,1,0,0,0,0,1,2,73.62777777777778,0,1,2,676.0,0.12732615083251714,13.350000000000023,220.88333333333333,0
1,0,1,1,33,1,1,0,1,0,1,1,1,0,74.75,2453.3,0,1,0,0,0,1,0,0,1,0,5,72.15588235294118,1,1,1,2466.75,0.030456749378641564,13.449999999999818,408.8833333333334,2
0,0,0,0,13,1,0,1,1,0,0,0,0,1,79.25,1111.65,1,0,1,0,0,0,1,0,1,0,3,79.40357142857144,1,1,2,1030.25,0.07122635150316811,-81.40000000000009,277.9125,0
0,0,1,0,1,0,0,0,0,0,0,0,0,1,56.2,24.8,1,1,0,0,0,0,1,0,1,0,0,12.4,0,0,2,56.2,2.1782945736434107,31.400000000000002,24.8,1
1,0,0,0,20,1,0,1,0,0,0,0,0,1,51.8,1023.85,0,1,0,0,0,0,0,1,1,0,2,48.75476190476191,1,0,2,1036.0,0.050543982046153096,12.149999999999977,341.28333333333336,1
1,0,0,0,3,0,0,0,0,1,0,0,0,0,30.4,82.15,0,1,0,0,0,0,1,0,1,0,1,20.5375,0,0,2,91.19999999999999,0.36560432952495486,9.049999999999983,41.075,1
0,0,0,0,13,1,0,0,0,0,0,0,1,0,19.65,255.45,0,0,0,1,0,0,1,0,1,0,1,18.24642857142857,1,0,1,255.45,0.07662312341587053,0.0,127.725,1
0,0,1,0,40,1,0,1,0,0,0,0,0,0,56.6,2379.1,0,1,0,0,0,1,0,0,0,1,2,58.02682926829268,2,0,2,2264.0,0.023780513423805723,-115.09999999999991,793.0333333333333,1
1,0,1,1,43,1,1,0,0,1,0,1,1,1,71.9,3173.35,0,1,0,0,0,1,0,0,0,1,4,72.12159090909091,2,1,1,3091.7000000000003,0.022650306361932368,-81.64999999999964,634.67,2
1,0,1,0,6,1,0,1,1,0,0,1,0,1,91.0,531.0,1,0,1,0,0,0,1,0,1,0,4,75.85714285714286,0,1,2,546.0,0.17105263157894737,15.0,106.2,0
0,0,1,1,69,1,0,0,0,0,0,0,2,0,19.75,1375.4,0,0,0,1,1,0,0,0,1,0,1,19.64857142857143,2,0,0,1362.75,0.014349026445800639,-12.650000000000091,687.7,1
0,0,1,1,72,1,1,1,1,0,1,1,2,1,109.7,8129.3,0,0,1,0,0,1,0,0,0,1,6,111.36027397260274,2,1,0,7898.400000000001,0.013492737045373479,-230.89999999999964,1161.3285714285714,2
1,0,1,1,59,1,0,0,0,0,0,0,2,0,19.3,1192.7,0,0,0,1,0,1,0,0,1,0,1,19.878333333333334,2,0,0,1138.7,0.01616821646979978,-54.0,596.35,1
0,0,1,0,20,1,1,1,0,1,1,0,0,1,96.55,1901.65,0,0,1,0,0,0,1,0,1,0,5,90.5547619047619,1,1,2,1931.0,0.050745013533755545,29.34999999999991,316.94166666666666,0
1,0,1,1,24,1,0,0,0,0,0,0,2,1,24.1,587.4,0,0,0,1,1,0,0,0,0,1,1,23.496,1,0,0,578.4000000000001,0.04095853161114888,-8.999999999999886,293.7,1
1,0,0,0,59,1,0,1,1,1,1,1,0,1,111.35,6519.75,0,0,1,0,0,0,1,0,0,1,6,108.6625,2,1,2,6569.65,0.017076256565579113,49.899999999999636,931.3928571428571,2
1,0,1,1,72,1,0,1,1,1,1,1,2,1,112.25,8041.65,0,0,1,0,1,0,0,0,0,1,6,110.15958904109588,2,1,0,8082.0,0.013956842582979492,40.350000000000364,1148.8071428571427,2
1,0,0,1,1,1,0,0,0,0,0,0,0,0,20.75,20.75,0,0,0,1,0,0,0,1,1,0,1,10.375,0,0,2,20.75,0.9540229885057471,0.0,10.375,1
0,0,1,0,27,1,1,0,0,1,1,1,1,1,101.9,2681.15,0,0,1,0,0,1,0,0,1,0,5,95.75535714285715,1,1,1,2751.3,0.03799190947560726,70.15000000000009,446.85833333333335,2
0,0,0,0,14,1,0,1,0,1,0,0,0,1,80.05,1112.3,0,0,1,0,0,1,0,0,1,0,3,74.15333333333334,1,1,2,1120.7,0.07190335039971257,8.400000000000091,278.075,0
1,0,1,1,71,1,1,0,1,0,1,1,2,0,105.55,7405.5,0,0,1,0,0,0,1,0,0,1,5,102.85416666666667,2,1,0,7494.05,0.014250995746979005,88.55000000000018,1234.25,2
1,0,0,1,13,1,0,0,0,0,1,0,0,1,78.3,1033.95,0,0,1,0,0,1,0,0,1,0,2,73.85357142857143,1,1,2,1017.9,0.07565582878399922,-16.050000000000068,344.65000000000003,0
1,0,0,0,44,1,0,0,0,0,0,0,0,0,68.85,2958.95,0,0,1,0,0,1,0,0,1,0,1,65.75444444444445,2,0,2,3029.3999999999996,0.023260528049460296,70.44999999999982,1479.475,1
0,0,0,0,33,1,0,1,0,1,0,0,1,1,79.95,2684.85,0,0,1,0,1,0,0,0,1,0,3,78.96617647058824,1,1,1,2638.35,0.02976711283206434,-46.5,671.2125,0
1,0,1,1,72,0,1,1,1,1,0,1,2,1,55.45,4179.2,0,1,0,0,0,1,0,0,1,0,5,57.249315068493146,2,0,0,3992.4,0.0132649155542797,-186.79999999999973,696.5333333333333,2
1,0,0,0,1,1,0,0,0,0,0,1,0,0,79.9,79.9,1,0,1,0,0,0,1,0,1,0,2,39.95,0,1,2,79.9,0.9876390605686032,0.0,26.633333333333336,0
0,0,0,0,19,1,1,0,1,1,1,1,0,1,106.6,1934.45,1,0,1,0,0,0,1,0,1,0,6,96.7225,1,1,2,2025.3999999999999,0.05507763052520085,90.94999999999982,276.35,0
1,0,1,0,64,1,0,1,1,1,1,1,1,1,102.45,6654.1,0,0,1,0,0,1,0,0,1,0,6,102.37076923076924,2,1,1,6556.8,0.015394208952532644,-97.30000000000018,950.5857142857143,2
1,0,0,0,2,1,0,0,0,0,0,0,0,1,46.0,84.5,1,1,0,0,0,1,0,0,1,0,1,28.166666666666668,0,0,2,92.0,0.5380116959064327,7.5,42.25,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,25.25,25.25,0,1,0,0,0,0,1,0,1,0,1,12.625,0,0,2,25.25,0.9619047619047619,0.0,12.625,1
1,0,0,1,61,1,0,0,0,0,0,0,2,0,19.75,1124.2,0,0,0,1,0,0,0,1,1,0,1,18.13225806451613,2,0,0,1204.75,0.01755243512264486,80.54999999999995,562.1,1
0,0,1,1,29,1,0,0,0,0,0,0,1,0,20.0,540.05,0,0,0,1,0,0,1,0,1,0,1,18.001666666666665,1,0,1,580.0,0.03696516033638296,39.950000000000045,270.025,1
1,1,1,0,23,1,0,0,0,0,0,1,0,0,86.8,1975.85,0,0,1,0,0,0,1,0,0,1,2,82.32708333333333,1,1,2,1996.3999999999999,0.04390823785315021,20.549999999999955,658.6166666666667,0
0,0,1,0,57,0,1,1,1,0,1,1,0,1,58.75,3437.45,0,1,0,0,1,0,0,0,1,0,5,59.266379310344824,2,0,2,3348.75,0.017086187090113277,-88.69999999999982,572.9083333333333,2
1,0,1,1,72,0,1,1,1,1,0,0,2,0,45.25,3139.8,0,1,0,0,0,1,0,0,1,0,4,43.01095890410959,2,0,0,3258.0,0.014407157412124299,118.19999999999982,627.96,2
1,0,1,0,66,0,1,1,1,1,1,0,2,1,56.6,3789.2,0,1,0,0,1,0,0,0,1,0,5,56.55522388059701,2,0,0,3735.6,0.014933248905070974,-53.59999999999991,631.5333333333333,2
1,0,1,1,64,1,0,1,1,1,1,1,2,1,84.2,5324.5,0,1,0,0,1,0,0,0,0,1,6,81.91538461538461,2,1,0,5388.8,0.015810721997934468,64.30000000000018,760.6428571428571,2
0,0,0,0,8,1,0,0,0,0,1,0,0,1,80.0,624.6,0,0,1,0,1,0,0,0,1,0,2,69.4,0,1,2,640.0,0.1278772378516624,15.399999999999977,208.20000000000002,0
0,0,0,0,4,1,0,0,0,0,0,0,0,1,70.15,268.35,1,0,1,0,0,0,1,0,1,0,1,53.67,0,0,2,280.6,0.2604418043437906,12.25,134.175,0
0,0,1,0,71,1,0,0,0,0,0,0,2,0,24.75,1836.9,0,0,0,1,1,0,0,0,0,1,1,25.512500000000003,2,0,0,1757.25,0.013466456281625768,-79.65000000000009,918.45,1
1,0,1,1,1,1,0,0,0,0,0,0,1,1,20.2,20.2,0,0,0,1,0,0,1,0,1,0,1,10.1,0,0,1,20.2,0.9528301886792453,0.0,10.1,1
1,0,1,0,4,1,0,0,0,1,0,0,0,0,50.05,179.35,1,1,0,0,0,0,0,1,1,0,2,35.87,0,0,2,200.2,0.2775159412253951,20.849999999999994,59.78333333333333,1
0,0,0,0,12,1,0,0,0,0,0,0,1,1,19.35,219.35,0,0,0,1,1,0,0,0,1,0,1,16.873076923076923,0,0,1,232.20000000000002,0.08781484002722942,12.850000000000023,109.675,1
1,0,0,0,24,0,1,0,0,0,1,1,1,1,50.6,1288.75,0,1,0,0,0,0,0,1,1,0,3,51.55,1,0,1,1214.4,0.039232409381663114,-74.34999999999991,322.1875,1
0,0,1,1,31,1,1,0,1,1,1,1,1,1,81.15,2545.75,0,1,0,0,0,0,0,1,1,0,6,79.5546875,1,1,1,2515.65,0.03186414057131639,-30.09999999999991,363.67857142857144,2
0,0,1,0,1,1,0,0,0,0,1,0,0,0,55.2,55.2,1,1,0,0,0,0,0,1,1,0,2,27.6,0,0,2,55.2,0.9822064056939501,0.0,18.400000000000002,1
1,0,0,0,30,1,0,0,0,1,0,1,0,1,89.9,2723.15,0,0,1,0,0,1,0,0,0,1,3,87.84354838709677,1,1,2,2697.0,0.03300111961529285,-26.15000000000009,680.7875,0
0,0,1,1,47,1,1,1,0,1,1,1,2,1,85.3,4107.25,0,1,0,0,0,1,0,0,0,1,6,85.56770833333333,2,1,0,4009.1,0.0207630986429745,-98.15000000000009,586.75,2
1,0,0,0,54,1,1,1,0,1,1,1,2,1,108.0,5760.65,0,0,1,0,0,1,0,0,0,1,6,104.7390909090909,2,1,0,5832.0,0.01874463044440395,71.35000000000036,822.9499999999999,2
1,0,0,0,50,1,1,1,0,1,0,1,0,1,93.5,4747.5,0,0,1,0,0,1,0,0,1,0,5,93.08823529411765,2,1,2,4675.0,0.019690428556386228,-72.5,791.25,2
1,0,0,0,1,1,1,0,0,0,0,1,0,1,84.6,84.6,1,0,1,0,0,0,0,1,1,0,3,42.3,0,1,2,84.6,0.9883177570093458,0.0,21.15,0
0,0,0,0,72,1,0,0,0,0,0,0,2,0,20.25,1566.9,0,0,0,1,0,1,0,0,1,0,1,21.464383561643835,2,0,0,1458.0,0.012915364500287007,-108.90000000000009,783.45,1
0,0,0,0,29,1,0,0,0,0,0,0,0,0,20.15,702.0,0,0,0,1,0,0,1,0,0,1,1,23.4,1,0,2,584.3499999999999,0.028662873399715502,-117.65000000000009,351.0,1
1,0,0,0,2,1,0,1,0,0,0,0,0,1,54.4,114.1,1,1,0,0,0,0,0,1,0,1,2,38.03333333333333,0,0,2,108.8,0.47263249348392705,-5.299999999999997,38.03333333333333,1
0,0,0,0,10,0,0,0,0,1,0,0,2,1,29.6,299.05,0,1,0,0,0,0,0,1,1,0,1,27.186363636363637,0,0,0,296.0,0.09865022496250625,-3.0500000000000114,149.525,1
1,0,1,0,18,1,0,0,0,0,0,0,0,1,73.15,1305.95,0,0,1,0,0,0,1,0,0,1,1,68.73421052631579,1,1,2,1316.7,0.055970006503691806,10.75,652.975,0
0,1,0,0,11,1,0,1,0,0,1,1,0,1,95.0,1120.3,1,0,1,0,0,0,1,0,1,0,4,93.35833333333333,0,1,2,1045.0,0.08472308927138143,-75.29999999999995,224.06,0
1,0,0,0,16,1,0,0,0,0,0,0,2,0,19.75,284.35,0,0,0,1,0,0,0,1,1,0,1,16.726470588235294,1,0,0,316.0,0.06921324688978447,31.649999999999977,142.175,1
0,0,0,0,72,1,0,1,1,1,1,1,2,0,86.6,6350.5,0,1,0,0,1,0,0,0,0,1,6,86.9931506849315,2,1,0,6235.2,0.013634574509958277,-115.30000000000018,907.2142857142857,2
1,0,0,0,72,1,0,1,1,1,1,1,2,0,109.2,7878.3,0,0,1,0,0,0,1,0,0,1,6,107.92191780821918,2,1,0,7862.400000000001,0.013859099158554693,-15.899999999999636,1125.4714285714285,2
0,0,1,1,41,1,1,0,0,1,1,1,1,1,74.7,3187.65,0,1,0,0,0,1,0,0,1,0,5,75.89642857142857,2,1,1,3062.7000000000003,0.02342684208050429,-124.94999999999982,531.275,2
0,1,1,0,65,1,1,1,1,0,0,1,0,0,91.75,6126.15,0,0,1,0,0,0,1,0,1,0,5,92.82045454545454,2,1,2,5963.75,0.014974335539361694,-162.39999999999964,1021.025,2
0,1,0,0,13,1,0,1,1,0,0,0,0,1,54.8,731.3,0,1,0,0,0,0,1,0,1,0,3,52.23571428571428,1,0,2,712.4,0.07483271883108016,-18.899999999999977,182.825,0
1,1,0,0,4,1,1,0,0,0,0,0,0,0,75.35,273.4,0,0,1,0,0,0,1,0,1,0,2,54.67999999999999,0,1,2,301.4,0.2745991253644315,28.0,91.13333333333333,0
1,0,0,0,41,1,0,0,1,0,0,1,1,0,65.0,2531.8,0,1,0,0,0,0,0,1,0,1,3,60.280952380952385,2,0,1,2665.0,0.025663297536323435,133.19999999999982,632.95,1
1,1,0,0,15,1,0,1,0,0,0,0,0,1,74.4,1074.3,1,0,1,0,0,0,1,0,1,0,2,67.14375,1,1,2,1116.0,0.0691899934901888,41.700000000000045,358.09999999999997,0
1,0,0,0,1,1,1,0,0,0,0,0,0,1,48.55,48.55,1,1,0,0,0,0,1,0,1,0,2,24.275,0,0,2,48.55,0.9798183652875883,0.0,16.183333333333334,1
1,0,0,0,42,1,1,1,1,0,0,1,1,1,99.0,4298.45,0,0,1,0,0,0,1,0,0,1,5,99.96395348837208,2,1,1,4158.0,0.02302620102571259,-140.44999999999982,716.4083333333333,2
0,0,1,0,51,1,1,1,1,0,1,0,1,1,93.5,4619.55,0,0,1,0,0,0,1,0,1,0,5,88.8375,2,1,1,4768.5,0.020235686227830018,148.94999999999982,769.9250000000001,2
0,0,1,1,2,1,0,0,0,0,0,0,0,0,70.4,147.15,1,0,1,0,0,0,1,0,1,0,1,49.050000000000004,0,1,2,140.8,0.4751940600742491,-6.349999999999994,73.575,0
1,1,1,0,1,0,0,1,0,0,1,0,0,0,40.2,40.2,1,1,0,0,0,0,1,0,1,0,2,20.1,0,0,2,40.2,0.9757281553398058,0.0,13.4,1
1,0,0,1,32,1,0,1,1,1,1,1,1,0,83.7,2633.3,0,1,0,0,0,1,0,0,0,1,6,79.7969696969697,1,1,1,2678.4,0.03177314656645029,45.09999999999991,376.1857142857143,2
1,0,0,0,10,1,0,0,0,0,0,0,0,1,19.85,193.05,0,0,0,1,0,0,0,1,1,0,1,17.55,0,0,2,198.5,0.10229322339603195,5.449999999999989,96.525,1
0,0,1,1,67,0,0,1,1,1,1,1,2,1,59.55,4103.9,0,1,0,0,0,0,1,0,1,0,5,60.35147058823529,2,0,0,3989.85,0.014507052546956077,-114.04999999999973,683.9833333333332,2
0,0,1,1,61,1,1,1,1,1,1,1,2,0,115.1,7008.15,0,0,1,0,0,1,0,0,0,1,7,113.03467741935484,2,1,0,7021.099999999999,0.016421392037550917,12.949999999999818,876.01875,2
1,0,0,0,50,1,1,1,1,1,1,1,1,0,114.35,5791.1,0,0,1,0,0,1,0,0,0,1,7,113.55098039215687,2,1,1,5717.5,0.01974240776229692,-73.60000000000036,723.8875,2
0,0,1,0,2,1,0,0,0,0,0,0,0,1,44.6,80.55,1,1,0,0,0,1,0,0,1,0,1,26.849999999999998,0,0,2,89.2,0.5469037400367873,8.650000000000006,40.275,1
0,1,1,0,29,0,1,0,1,0,0,1,0,1,45.0,1228.65,0,1,0,0,0,0,1,0,1,0,3,40.955000000000005,1,0,2,1305.0,0.03659577928678892,76.34999999999991,307.1625,1
1,1,0,0,3,0,0,0,1,0,0,1,0,1,41.15,132.2,1,1,0,0,0,0,1,0,1,0,2,33.05,0,0,2,123.44999999999999,0.3089339339339339,-8.75,44.06666666666666,1
1,1,0,0,13,1,0,1,1,0,1,1,0,1,106.9,1364.3,1,0,1,0,0,0,1,0,0,1,5,97.45,1,1,2,1389.7,0.07829781000512709,25.40000000000009,227.38333333333333,0
1,1,1,0,57,1,0,1,0,0,0,1,0,1,89.85,4925.35,0,0,1,0,0,0,1,0,0,1,3,84.9198275862069,2,1,2,5121.45,0.018238655393952925,196.09999999999945,1231.3375,2
0,0,0,0,31,0,1,1,0,1,0,1,2,1,49.85,1520.1,0,1,0,0,1,0,0,0,1,0,4,47.503125,1,0,0,1545.3500000000001,0.03277233580961147,25.250000000000227,304.02,1
0,0,1,0,45,1,1,1,1,1,1,1,1,0,113.3,5032.25,0,0,1,0,0,0,0,1,0,1,7,109.39673913043478,2,1,1,5098.5,0.022510306462027518,66.25,629.03125,2
0,0,1,1,61,1,1,1,1,1,1,1,2,0,88.1,5526.75,0,1,0,0,0,0,0,1,0,1,7,89.14112903225806,2,1,0,5374.099999999999,0.015937768531500158,-152.65000000000055,690.84375,2
